disasterNumber,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,state,declarationDate,disasterType,incidentType,title,incidentBeginDate,incidentEndDate,disasterCloseOutDate,declaredCountyArea,placeCode,hash,lastRefresh
674,0,1,1,0,IL,1982-12-13T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00 +00:00,1982-12-13T00:00:00 +00:00,1990-11-01T00:00:00 +00:00,Calhoun (County),99013,8dd5ebbc061d0e25037c449cae91e387,2016-08-30T15:07:57 +00:00
674,0,1,0,0,IL,1982-12-13T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00 +00:00,1982-12-13T00:00:00 +00:00,1990-11-01T00:00:00 +00:00,Mason (County),99125,e441a5f1e68c92dfe6043ac9c417887c,2016-08-30T15:07:57 +00:00
674,0,1,1,0,IL,1982-12-13T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00 +00:00,1982-12-13T00:00:00 +00:00,1990-11-01T00:00:00 +00:00,Woodford (County),99203,d51bd85ac6c0c251c537a3fc848fa047,2016-08-30T15:07:57 +00:00
684,0,0,1,0,IL,1983-06-06T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1983-06-06T00:00:00 +00:00,1983-06-06T00:00:00 +00:00,1991-02-11T00:00:00 +00:00,Franklin (County),99055,7c40337a51197f6e67c82c387b7c1420,2016-08-30T15:07:57 +00:00
674,0,1,1,0,IL,1982-12-13T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00 +00:00,1982-12-13T00:00:00 +00:00,1990-11-01T00:00:00 +00:00,Fulton (County),99057,439720045504b29614c1b04f49d63268,2016-08-30T15:07:59 +00:00
674,0,1,0,0,IL,1982-12-13T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00 +00:00,1982-12-13T00:00:00 +00:00,1990-11-01T00:00:00 +00:00,Peoria (County),99143,604e8c8b1fc787ae97eaa8e3fc24b8c6,2016-08-30T15:07:59 +00:00
684,0,0,1,0,IL,1983-06-06T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1983-06-06T00:00:00 +00:00,1983-06-06T00:00:00 +00:00,1991-02-11T00:00:00 +00:00,Jersey (County),99083,9da22cca2d292accaa5b89e69e07186a,2016-08-30T15:07:59 +00:00
674,0,1,1,0,IL,1982-12-13T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00 +00:00,1982-12-13T00:00:00 +00:00,1990-11-01T00:00:00 +00:00,Clinton (County),99027,96576241959f4069b4c397e14761306d,2016-08-30T15:07:59 +00:00
674,0,1,0,0,IL,1982-12-13T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00 +00:00,1982-12-13T00:00:00 +00:00,1990-11-01T00:00:00 +00:00,Morgan (County),99137,cc46285b918c1e7295616601b3594933,2016-08-30T15:07:59 +00:00
684,0,0,1,0,IL,1983-06-06T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1983-06-06T00:00:00 +00:00,1983-06-06T00:00:00 +00:00,1991-02-11T00:00:00 +00:00,Jackson (County),99077,f3613bea7860be8ff81d7430a5affed7,2016-08-30T15:07:59 +00:00
643,0,1,1,0,IL,1981-06-30T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING & TORNADOES",1981-06-30T00:00:00 +00:00,1981-06-30T00:00:00 +00:00,1989-06-15T00:00:00 +00:00,Cook (County),99031,f4cd2b131971056980292239f736a754,2016-08-30T15:07:57 +00:00
674,0,1,0,0,IL,1982-12-13T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00 +00:00,1982-12-13T00:00:00 +00:00,1990-11-01T00:00:00 +00:00,Putnam (County),99155,58e0ccd7c0b02a07e6ca098902447028,2016-08-30T15:07:57 +00:00
674,0,1,1,0,IL,1982-12-13T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00 +00:00,1982-12-13T00:00:00 +00:00,1990-11-01T00:00:00 +00:00,Jersey (County),99083,fd53d1a2eb02dc24a3f9724abea024dd,2016-08-30T15:07:57 +00:00
643,0,1,1,0,IL,1981-06-30T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING & TORNADOES",1981-06-30T00:00:00 +00:00,1981-06-30T00:00:00 +00:00,1989-06-15T00:00:00 +00:00,Carroll (County),99015,1a4d4dc34895ea8ee2c72e55d174e204,2016-08-30T15:08:00 +00:00
674,0,1,1,0,IL,1982-12-13T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00 +00:00,1982-12-13T00:00:00 +00:00,1990-11-01T00:00:00 +00:00,Greene (County),99061,4457b1c2c25703544ec393e2345b442e,2016-08-30T15:08:00 +00:00
674,0,1,0,0,IL,1982-12-13T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00 +00:00,1982-12-13T00:00:00 +00:00,1990-11-01T00:00:00 +00:00,Pike (County),99149,7f788960f25f62f3f8cf012b9d9fe08b,2016-08-30T15:08:00 +00:00
643,0,1,1,0,IL,1981-06-30T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING & TORNADOES",1981-06-30T00:00:00 +00:00,1981-06-30T00:00:00 +00:00,1989-06-15T00:00:00 +00:00,Schuyler (County),99169,87a78138183fee0703da968abdcf0bcf,2016-08-30T15:07:58 +00:00
674,0,1,1,0,IL,1982-12-13T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00 +00:00,1982-12-13T00:00:00 +00:00,1990-11-01T00:00:00 +00:00,Livingston (County),99105,401042a387d856dce47efd54834d0c9d,2016-08-30T15:07:58 +00:00
674,0,0,1,0,IL,1982-12-13T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1982-12-13T00:00:00 +00:00,1982-12-13T00:00:00 +00:00,1990-11-01T00:00:00 +00:00,Randolph (County),99157,7a757a3b0e6131815b6553f61ebf355f,2016-08-30T15:07:58 +00:00
684,0,0,1,0,IL,1983-06-06T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1983-06-06T00:00:00 +00:00,1983-06-06T00:00:00 +00:00,1991-02-11T00:00:00 +00:00,Madison (County),99119,97585c72a6d60b94b296cc3dab484611,2016-08-30T15:07:57 +00:00
735,0,0,1,0,IL,1985-03-29T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-02-23T00:00:00 +00:00,1985-04-05T00:00:00 +00:00,1990-10-31T00:00:00 +00:00,Bureau (County),99011,2adeecec68a5a326ad23b0c4dc5a1c6e,2016-08-30T15:07:57 +00:00
684,0,0,1,0,IL,1983-06-06T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1983-06-06T00:00:00 +00:00,1983-06-06T00:00:00 +00:00,1991-02-11T00:00:00 +00:00,Macoupin (County),99117,439817bd0b09a9ac67f9a60758c8e876,2016-08-30T15:08:00 +00:00
735,0,0,1,0,IL,1985-03-29T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-02-23T00:00:00 +00:00,1985-04-05T00:00:00 +00:00,1990-10-31T00:00:00 +00:00,Adams (County),99001,bebbe39b261c29cc2ece01b673bbccc5,2016-08-30T15:08:00 +00:00
684,0,0,1,0,IL,1983-06-06T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1983-06-06T00:00:00 +00:00,1983-06-06T00:00:00 +00:00,1991-02-11T00:00:00 +00:00,Pulaski (County),99153,75e50664b22ca035b5a4380c98e57ca7,2016-08-30T15:07:59 +00:00
735,0,1,1,0,IL,1985-03-29T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-02-23T00:00:00 +00:00,1985-04-05T00:00:00 +00:00,1990-10-31T00:00:00 +00:00,Cass (County),99017,15d79db6e91e73954d867fc143f129a7,2016-08-30T15:07:59 +00:00
684,0,0,1,0,IL,1983-06-06T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1983-06-06T00:00:00 +00:00,1983-06-06T00:00:00 +00:00,1991-02-11T00:00:00 +00:00,Monroe (County),99133,f8217e30162feea862182fdb30c05a57,2016-08-30T15:07:58 +00:00
735,0,1,1,0,IL,1985-03-29T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-02-23T00:00:00 +00:00,1985-04-05T00:00:00 +00:00,1990-10-31T00:00:00 +00:00,Calhoun (County),99013,138633f6316adca28fc6e0c5367efe7d,2016-08-30T15:07:58 +00:00
684,0,0,1,0,IL,1983-06-06T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1983-06-06T00:00:00 +00:00,1983-06-06T00:00:00 +00:00,1991-02-11T00:00:00 +00:00,St. Clair (County),99163,3cbf08447bb6cdd027527d010afa592e,2016-08-30T15:08:00 +00:00
684,0,0,1,0,IL,1983-06-06T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1983-06-06T00:00:00 +00:00,1983-06-06T00:00:00 +00:00,1991-02-11T00:00:00 +00:00,Randolph (County),99157,7a0dbbf3d1bb1e3ce0a5248f374c2b54,2016-08-30T15:07:59 +00:00
684,0,0,1,0,IL,1983-06-06T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1983-06-06T00:00:00 +00:00,1983-06-06T00:00:00 +00:00,1991-02-11T00:00:00 +00:00,White (County),99193,7703043c77c384a58eada95a0825a73a,2016-08-30T15:07:57 +00:00
735,0,0,1,0,IL,1985-03-29T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-02-23T00:00:00 +00:00,1985-04-05T00:00:00 +00:00,1990-10-31T00:00:00 +00:00,Monroe (County),99133,bc440aeacf14ffeab939b3f5f20a27b1,2016-08-30T15:08:00 +00:00
735,0,1,0,0,IL,1985-03-29T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-02-23T00:00:00 +00:00,1985-04-05T00:00:00 +00:00,1990-10-31T00:00:00 +00:00,Crawford (County),99033,f1673743ced7511b53402ed64852450d,2016-08-30T15:08:00 +00:00
735,0,1,0,0,IL,1985-03-29T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-02-23T00:00:00 +00:00,1985-04-05T00:00:00 +00:00,1990-10-31T00:00:00 +00:00,Clark (County),99023,b6f7a70a802b1c39a6cb6de70ea61335,2016-08-30T15:08:00 +00:00
735,0,1,0,0,IL,1985-03-29T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-02-23T00:00:00 +00:00,1985-04-05T00:00:00 +00:00,1990-10-31T00:00:00 +00:00,Mason (County),99125,5dfa2318f9963a2b065fbf36aee06f8b,2016-08-30T15:08:00 +00:00
735,0,1,1,0,IL,1985-03-29T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-02-23T00:00:00 +00:00,1985-04-05T00:00:00 +00:00,1990-10-31T00:00:00 +00:00,Greene (County),99061,687a03d5822ac5432b63b04c02f5e535,2016-08-30T15:07:58 +00:00
735,0,1,1,0,IL,1985-03-29T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-02-23T00:00:00 +00:00,1985-04-05T00:00:00 +00:00,1990-10-31T00:00:00 +00:00,Peoria (County),99143,8a658261ae476adc902c14f3ebb0c1e6,2016-08-30T15:07:58 +00:00
735,0,1,1,0,IL,1985-03-29T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-02-23T00:00:00 +00:00,1985-04-05T00:00:00 +00:00,1990-10-31T00:00:00 +00:00,Fulton (County),99057,df1a14aa15f50457d562da16b266226c,2016-08-30T15:07:57 +00:00
735,0,1,1,0,IL,1985-03-29T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-02-23T00:00:00 +00:00,1985-04-05T00:00:00 +00:00,1990-10-31T00:00:00 +00:00,Morgan (County),99137,dfd79e0cd47a4b2525424625dc333e91,2016-08-30T15:07:57 +00:00
735,0,0,1,0,IL,1985-03-29T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-02-23T00:00:00 +00:00,1985-04-05T00:00:00 +00:00,1990-10-31T00:00:00 +00:00,Hancock (County),99067,0598c5566318a9211d5edc7dd62e17ec,2016-08-30T15:08:00 +00:00
735,0,1,0,0,IL,1985-03-29T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-02-23T00:00:00 +00:00,1985-04-05T00:00:00 +00:00,1990-10-31T00:00:00 +00:00,Rock Island (County),99161,fa1dee909b4c9593b7522647ed8d54d2,2016-08-30T15:08:00 +00:00
735,0,1,0,0,IL,1985-03-29T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-02-23T00:00:00 +00:00,1985-04-05T00:00:00 +00:00,1990-10-31T00:00:00 +00:00,Grundy (County),99063,e53449bacd807e6a61cb8ef763f7b548,2016-08-30T15:07:59 +00:00
735,0,1,1,0,IL,1985-03-29T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-02-23T00:00:00 +00:00,1985-04-05T00:00:00 +00:00,1990-10-31T00:00:00 +00:00,Pike (County),99149,d9d840648adbaf959dbd84d06541dcbe,2016-08-30T15:07:59 +00:00
735,0,1,1,0,IL,1985-03-29T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-02-23T00:00:00 +00:00,1985-04-05T00:00:00 +00:00,1990-10-31T00:00:00 +00:00,La Salle (County),99099,65197b2ff0bede480e34ef30867fd4d3,2016-08-30T15:07:57 +00:00
735,0,1,1,0,IL,1985-03-29T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-02-23T00:00:00 +00:00,1985-04-05T00:00:00 +00:00,1990-10-31T00:00:00 +00:00,Will (County),99197,5c0b658d22ae7324af714fbc92c08f57,2016-08-30T15:07:57 +00:00
735,0,1,1,0,IL,1985-03-29T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-02-23T00:00:00 +00:00,1985-04-05T00:00:00 +00:00,1990-10-31T00:00:00 +00:00,Jersey (County),99083,8750d3dd447f3954c014cdcf8a56f0fb,2016-08-30T15:08:00 +00:00
735,0,1,1,0,IL,1985-03-29T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-02-23T00:00:00 +00:00,1985-04-05T00:00:00 +00:00,1990-10-31T00:00:00 +00:00,Tazewell (County),99179,54584edfb6962d98340b2f1622741492,2016-08-30T15:08:00 +00:00
735,0,1,1,0,IL,1985-03-29T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-02-23T00:00:00 +00:00,1985-04-05T00:00:00 +00:00,1990-10-31T00:00:00 +00:00,Marshall (County),99123,6a7396278e0b9a8be1fed5110cc1f33b,2016-08-30T15:07:59 +00:00
735,0,0,1,0,IL,1985-03-29T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-02-23T00:00:00 +00:00,1985-04-05T00:00:00 +00:00,1990-10-31T00:00:00 +00:00,Lee (County),99103,3cbfab620fe375411598f7573b8f0c92,2016-08-30T15:07:58 +00:00
735,0,1,1,0,IL,1985-03-29T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-02-23T00:00:00 +00:00,1985-04-05T00:00:00 +00:00,1990-10-31T00:00:00 +00:00,Woodford (County),99203,dd9254c7c13c9620c8a1f34020dc9f6a,2016-08-30T15:07:58 +00:00
776,0,1,0,0,IL,1986-10-07T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1986-09-21T00:00:00 +00:00,1986-10-15T00:00:00 +00:00,1995-11-22T00:00:00 +00:00,McHenry (County),99111,21cda533478375bfedd10faeeb6db55c,2016-08-30T15:07:58 +00:00
776,0,1,1,0,IL,1986-10-07T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1986-09-21T00:00:00 +00:00,1986-10-15T00:00:00 +00:00,1995-11-22T00:00:00 +00:00,Lake (County),99097,86f607ecec13c3ba136b0b5d4400eff3,2016-08-30T15:07:57 +00:00
776,0,1,1,0,IL,1986-10-07T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1986-09-21T00:00:00 +00:00,1986-10-15T00:00:00 +00:00,1995-11-22T00:00:00 +00:00,St. Clair (County),99163,e1f9e7e78fb8470cc5dc9c1cb9c7e2e0,2016-08-30T15:07:59 +00:00
776,0,0,1,0,IL,1986-10-07T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1986-09-21T00:00:00 +00:00,1986-10-15T00:00:00 +00:00,1995-11-22T00:00:00 +00:00,Adams (County),99001,bf02a09998175209ffe4090e45ae16b6,2016-08-30T15:07:57 +00:00
798,0,1,1,0,IL,1987-08-21T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1987-08-13T00:00:00 +00:00,1987-08-30T00:00:00 +00:00,1996-07-09T00:00:00 +00:00,DuPage (County),99043,3183ee9889a0b0e9bea9ea769274ddb1,2016-08-30T15:07:57 +00:00
798,0,1,1,0,IL,1987-08-21T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1987-08-13T00:00:00 +00:00,1987-08-30T00:00:00 +00:00,1996-07-09T00:00:00 +00:00,Cook (County),99031,30c0b4bde54a709f91d1b8860ea70b72,2016-08-30T15:08:00 +00:00
776,0,1,1,0,IL,1986-10-07T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1986-09-21T00:00:00 +00:00,1986-10-15T00:00:00 +00:00,1995-11-22T00:00:00 +00:00,Cook (County),99031,05b81e80b53b5dd7edcc6719af02dc57,2016-08-30T15:07:59 +00:00
776,0,1,1,0,IL,1986-10-07T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1986-09-21T00:00:00 +00:00,1986-10-15T00:00:00 +00:00,1995-11-22T00:00:00 +00:00,Calhoun (County),99013,5742c1885efbf09a103560c679bb5cd0,2016-08-30T15:07:58 +00:00
798,0,1,1,0,IL,1987-08-21T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1987-08-13T00:00:00 +00:00,1987-08-30T00:00:00 +00:00,1996-07-09T00:00:00 +00:00,Hancock (County),99067,9871efca219e21806a1b7d10df8d4f67,2016-08-30T15:07:58 +00:00
776,0,1,0,0,IL,1986-10-07T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1986-09-21T00:00:00 +00:00,1986-10-15T00:00:00 +00:00,1995-11-22T00:00:00 +00:00,Kane (County),99089,6544a2fe69ce5ab33c3b8c65939ffdd5,2016-08-30T15:08:00 +00:00
776,0,1,1,0,IL,1986-10-07T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1986-09-21T00:00:00 +00:00,1986-10-15T00:00:00 +00:00,1995-11-22T00:00:00 +00:00,Jersey (County),99083,12047cbeb483a2328e29de10c61a489c,2016-08-30T15:08:00 +00:00
871,0,1,1,0,IL,1990-06-22T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1990-05-15T00:00:00 +00:00,1990-07-03T00:00:00 +00:00,2002-09-06T00:00:00 +00:00,Bureau (County),99011,c7cf22a593bb96612293e79ee4d7b919,2016-08-30T15:07:58 +00:00
871,0,1,0,0,IL,1990-06-22T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1990-05-15T00:00:00 +00:00,1990-07-03T00:00:00 +00:00,2002-09-06T00:00:00 +00:00,Richland (County),99159,ef0437e91968a7cfbe93047c09446f9b,2016-08-30T15:07:58 +00:00
871,0,1,1,0,IL,1990-06-22T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1990-05-15T00:00:00 +00:00,1990-07-03T00:00:00 +00:00,2002-09-06T00:00:00 +00:00,Cass (County),99017,c8aa040ab093d94830f3f6b950b6c0ae,2016-08-30T15:08:00 +00:00
871,0,1,0,0,IL,1990-06-22T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1990-05-15T00:00:00 +00:00,1990-07-03T00:00:00 +00:00,2002-09-06T00:00:00 +00:00,Tazewell (County),99179,d201c6a39084f8655acaede7bc3e4d1d,2016-08-30T15:08:00 +00:00
871,0,1,1,0,IL,1990-06-22T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1990-05-15T00:00:00 +00:00,1990-07-03T00:00:00 +00:00,2002-09-06T00:00:00 +00:00,Calhoun (County),99013,210b526a73c993357ac67b16c5544f5b,2016-08-30T15:07:59 +00:00
871,0,1,0,0,IL,1990-06-22T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1990-05-15T00:00:00 +00:00,1990-07-03T00:00:00 +00:00,2002-09-06T00:00:00 +00:00,Shelby (County),99173,c4f5960e4a2aa29f7e2676ea102b83fa,2016-08-30T15:07:59 +00:00
871,0,1,0,0,IL,1990-06-22T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1990-05-15T00:00:00 +00:00,1990-07-03T00:00:00 +00:00,2002-09-06T00:00:00 +00:00,Wayne (County),99191,c221593c3f0a4c4aab1f659c1949c0d1,2016-08-30T15:07:58 +00:00
871,0,1,1,0,IL,1990-06-22T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1990-05-15T00:00:00 +00:00,1990-07-03T00:00:00 +00:00,2002-09-06T00:00:00 +00:00,Hamilton (County),99065,deb4a81cc87b0c7fa4b3b3d031074ac2,2016-08-30T15:07:58 +00:00
871,0,1,0,0,IL,1990-06-22T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1990-05-15T00:00:00 +00:00,1990-07-03T00:00:00 +00:00,2002-09-06T00:00:00 +00:00,Edwards (County),99047,31763519c7ac69d6bd868dd4655e2d9c,2016-08-30T15:08:00 +00:00
871,0,1,0,0,IL,1990-06-22T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1990-05-15T00:00:00 +00:00,1990-07-03T00:00:00 +00:00,2002-09-06T00:00:00 +00:00,Wabash (County),99185,836fcb1e98255e1a9c1dc7804cf3e65a,2016-08-30T15:08:00 +00:00
871,0,1,0,0,IL,1990-06-22T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1990-05-15T00:00:00 +00:00,1990-07-03T00:00:00 +00:00,2002-09-06T00:00:00 +00:00,Jasper (County),99079,55c7da0aa544c19d229cf57c91f5faca,2016-08-30T15:07:59 +00:00
871,0,1,0,0,IL,1990-06-22T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1990-05-15T00:00:00 +00:00,1990-07-03T00:00:00 +00:00,2002-09-06T00:00:00 +00:00,White (County),99193,66278fa366ca1a3ac2f67afab7410ac1,2016-08-30T15:07:58 +00:00
871,0,1,1,0,IL,1990-06-22T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1990-05-15T00:00:00 +00:00,1990-07-03T00:00:00 +00:00,2002-09-06T00:00:00 +00:00,Henry (County),99073,e67842ca6366cdad58df710543a812de,2016-08-30T15:07:58 +00:00
871,0,1,0,0,IL,1990-06-22T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1990-05-15T00:00:00 +00:00,1990-07-03T00:00:00 +00:00,2002-09-06T00:00:00 +00:00,Marion (County),99121,4e44d83bc9b48b7e4684fb1f92c4f161,2016-08-30T15:08:00 +00:00
871,0,1,1,0,IL,1990-06-22T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1990-05-15T00:00:00 +00:00,1990-07-03T00:00:00 +00:00,2002-09-06T00:00:00 +00:00,Jo Daviess (County),99085,2dff478f0ff965bc924763d6e54f47ed,2016-08-30T15:08:00 +00:00
871,0,1,1,0,IL,1990-06-22T00:00:00 +00:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",1990-05-15T00:00:00 +00:00,1990-07-03T00:00:00 +00:00,2002-09-06T00:00:00 +00:00,Marshall (County),99123,0564909c87199ebc0dd72dbd855763c8,2016-08-30T15:07:58 +00:00
941,0,1,1,0,IL,1992-04-15T00:00:00 +00:00,DR,Flood,FLOODING,1992-04-14T00:00:00 +00:00,1992-05-22T00:00:00 +00:00,2003-11-25T00:00:00 +00:00,La Salle (County),99099,05bb9a3fa60d8a118a9611ffcd60e007,2016-08-30T15:07:58 +00:00
997,0,1,1,0,IL,1993-07-09T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1993-04-13T00:00:00 +00:00,1993-10-22T00:00:00 +00:00,2011-02-17T00:00:00 +00:00,Fulton (County),99057,bf134f824189a57f177fc5e1b828e9b9,2016-08-30T15:07:58 +00:00
997,0,1,1,0,IL,1993-07-09T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1993-04-13T00:00:00 +00:00,1993-10-22T00:00:00 +00:00,2011-02-17T00:00:00 +00:00,Madison (County),99119,528f9f73d74b900ae3fb4f49cdd44350,2016-08-30T15:07:58 +00:00
997,0,1,1,0,IL,1993-07-09T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1993-04-13T00:00:00 +00:00,1993-10-22T00:00:00 +00:00,2011-02-17T00:00:00 +00:00,Pulaski (County),99153,7386ea43204faef165c8f52416c134af,2016-08-30T15:07:58 +00:00
997,0,1,1,0,IL,1993-07-09T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1993-04-13T00:00:00 +00:00,1993-10-22T00:00:00 +00:00,2011-02-17T00:00:00 +00:00,Winnebago (County),99201,d3ce228b155cba34cbb7b3db5c86ea85,2016-08-30T15:07:58 +00:00
997,0,1,1,0,IL,1993-07-09T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1993-04-13T00:00:00 +00:00,1993-10-22T00:00:00 +00:00,2011-02-17T00:00:00 +00:00,Greene (County),99061,44449c70d0a6a19bb9ba447bf3542e80,2016-08-30T15:07:59 +00:00
997,0,1,1,0,IL,1993-07-09T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1993-04-13T00:00:00 +00:00,1993-10-22T00:00:00 +00:00,2011-02-17T00:00:00 +00:00,Mason (County),99125,c1c008142dfb87e2b223090a5a0ae2ed,2016-08-30T15:07:59 +00:00
997,0,1,1,0,IL,1993-07-09T00:00:00 +00:00,DR,Flood,SEVERE STORMS & FLOODING,1993-04-13T00:00:00 +00:00,1993-10-22T00:00:00 +00:00,2011-02-17T00:00:00 +00:00,Randolph (County),99157,67187a6ae9a9dedbc0c0210b2a3e47e4,2016-08-30T15:07:59 +00:00
