disasterNumber,incidentType,applicantId,state,applicantName,addressLine1,addressLine2,city,zipCode,hash,lastRefresh
1513,Severe Storm(s),000-U0834-00,Illinois,ILLINOIS DEPARTMENT OF TRANSPORTATION,2300 S. DIRKSEN PARKWAY  ROOM 212,,SPRINGFIELD,62764,f0bcd7c319f472a5dcf70b06ff74e17c,2014-11-23T01:13:18 +00:00
1513,Severe Storm(s),099-U0SO8-00,Illinois,LA SALLE COUNTY SHERIFF DEPT,707 ETNA RD,,OTTAWA,61350,135a2ae08d8bdcefcbd92fd196d84f4d,2014-11-23T01:13:18 +00:00
1633,Severe Storm(s),000-U8TG8-00,Illinois,ILLINOIS STATE POLICE,125 EAST MONROE ,ROOM 201,SPRINGFIELD,62794,bd2faaef8162f1ba5b1af18c8b0073c4,2014-11-23T01:13:38 +00:00
1633,Severe Storm(s),061-99061-00,Illinois,GREENE (COUNTY),519 N. MAIN,RM 12,CARROLLTON,62016,a40f33679e26b10f1cb912cf04394485,2014-11-23T01:13:38 +00:00
1633,Severe Storm(s),157-72468-00,Illinois,STEELEVILLE,107 WEST BROADWAY,,STEELEVILLE,62288,511204b8436e0428ef460c24a7ad5d9f,2014-11-23T01:13:38 +00:00
1633,Severe Storm(s),167-70759-00,Illinois,"SOUTHERN VIEW, VILLAGE OF",3412 S 5TH ST,,SPRINGFIELD,62703,ba1519ba7aca0906fda45b037a1c1d4a,2014-11-23T01:13:38 +00:00
1633,Severe Storm(s),167-UB9AC-00,Illinois,SANGAMON COUNTY CENTRAL DISPATCH SYSTEM,200 SHALE,,SPRINGFIELD,62703,3ef1eac43f3253e78cdd7fd2cb61230b,2014-11-23T01:13:38 +00:00
1633,Severe Storm(s),000-U8HK7-00,Illinois,EGYPTIAN ELECTRIC COOPERATIVE ASSOCIATION,1005 W. BROADWAY,P.O. BOX 38,STEELEVILLE,62288,50501c1927b2c3a0798190675aeb5e21,2014-11-23T01:13:38 +00:00
1633,Severe Storm(s),061-81256-00,Illinois,"WHITE HALL, CITY OF",116 EAST SHERMAN,,WHITE HALL,62092,f32b8154a6ddc5d3e94fd64e08a7ade0,2014-11-23T01:13:38 +00:00
1633,Severe Storm(s),157-71448-00,Illinois,SPARTA,114 W. JACKSON ST.,,SPARTA,62286,9f76fd71edf701509d71c1f93c534350,2014-11-23T01:13:38 +00:00
1633,Severe Storm(s),167-64759-00,Illinois,"ROCHESTER,  VILLAGE OF",#1 COMMUNITY DRIVE,,ROCHESTER,62563,8372979fbc7293e46111e697856422c4,2014-11-23T01:13:38 +00:00
1633,Severe Storm(s),167-UA9JL-00,Illinois,CHATHAM FIRE PROTECTION DISTRICT,#1 FIREMEN SQUARE,,CHATHAM,62629,d290a5a9e9dfcbaffd6babb4f3ed9475,2014-11-23T01:13:38 +00:00
1633,Severe Storm(s),000-UEFCC-00,Illinois,"SOYLAND POWER COOPERATIVE, INC",P.O. BOX 610,,JACKSONVILLE,62651,7b65605927c27d33a8ed669b003f15c6,2014-11-23T01:13:38 +00:00
1633,Severe Storm(s),107-99107-00,Illinois,LOGAN COUNTY,911 PEKIN ST,,LINCOLN,62656,b71a7851ecc8bba60d69a5062d04427f,2014-11-23T01:13:38 +00:00
1633,Severe Storm(s),167-14858-00,Illinois,"CLEAR LAKE, TOWNSHIP OF",4260 OLD RT 36,,SPRINGFIELD,62707,85c880c446bbfc1d73eb15d453ee5e58,2014-11-23T01:13:38 +00:00
1633,Severe Storm(s),167-99167-00,Illinois,SANGAMON COUNTY,200 S. NINTH ST,,SPRINGFIELD,62701,47c7d9e41c91f5b8e35923f5e2909f49,2014-11-23T01:13:38 +00:00
1633,Severe Storm(s),167-UR4SJ-00,Illinois,NEW BERLIN-ISLAND GROVE FIRE PROTECTION DISTRICT,101 S. OAK,,NEW BERLIN,62670,f828c34350560c05fc328150e4b99610,2014-11-23T01:13:38 +00:00
1633,Severe Storm(s),000-UBWT1-00,Illinois,WINCHESTER EMERGENCY MEDICAL SERVICES,122 S. MECHANIC,P.O. BOX 122,WINCHESTER,62694,2fb9d18b7039a0d3eabf20a82312627a,2014-11-23T01:13:38 +00:00
1633,Severe Storm(s),107-0843A-00,Illinois,MT PULASKI TWP ROAD DISTRICT,404 SOUTH SPRING ST,,MT. PULASKI,62548,1df6c29425fa9be6528333c6fd066b4a,2014-11-23T01:13:38 +00:00
1633,Severe Storm(s),157-99157-00,Illinois,RANDOLPH (COUNTY),#1 TAYLOR ST.,,CHESTER,62233,c25afd3ede928bbb64d8da8c730ff2b5,2014-11-23T01:13:38 +00:00
1633,Severe Storm(s),167-72000-00,Illinois,"SPRINGFIELD, CITY OF",800 EAST MONROE,ROOM 300 MUNICIPAL CENTER EAST,SPRINGFIELD,62701,ec735a8b1d4774ed236f90364a9247f6,2014-11-23T01:13:38 +00:00
1633,Severe Storm(s),167-UD3UZ-00,Illinois,COMMUNITY UNIT SCHOOL DISTRICT #16,300 ELLIS STREET,PO BOX 230,NEW BERLIN,62670,39b7ad5e78e0a7841d41ef65819ec7d6,2014-11-23T01:13:38 +00:00
1633,Severe Storm(s),000-00B86-00,Illinois,ILLINOIS DEPARTMENT OF NATURAL RESOURCES,ONE NATURAL RESOURCES WAY,,SPRINGFIELD,62702,d2489e82371398d4494b664035efa345,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),000-UHDYT-00,Illinois,ILLINOIS DEPARTMENT OF CENTRAL MANAGEMENT SERVICES,ROOM 715,STRATTON OFFICE BUILDING,SPRINGFIELD,62706,e066bdc4704a679530dc5f67e64d8b3b,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),137-51479-00,Illinois,"MURRAYVILLE, VILLAGE OF",201 MAIN STREET,,MURRAYVILLE,62668,8790a7e43a9b8758c7fd8947916e68d4,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),167-38375-00,Illinois,"JEROME,VILLAGE OF",2901 LEONARD STREET,,SPRINGFIELD,62704,bc51823db60088bbf32f1eaadeb85529,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),167-U0209-00,Illinois,SPRINGFIELD TOWNSHIP RD. DISTRICT,3298 TERMINAL AVENUE,,SPRINGFIELD,62707,048fb11c1180ce5997c12bd83dd7622b,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),167-UYKWW-00,Illinois,SPRINGFIELD HOUSING AUTHORITY,200 NORTH ELEVENTH STREET,,SPRINGFIELD,62703,face61df102fbb3f63cc0b7d470903f3,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),000-UGDHF-00,Illinois,RURAL ELECTRIC CONVENIENCE COOPERATIVE,3973 W. STATE ROUTE 104,P.O. BOX 19,AUBURN,62615,57f89897036cbdb719f5d081ef8fd0f4,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),137-0CDEA-00,Illinois,MORGAN COUNTY ROAD DISTRICT 11,208 W. SUPERIOR,,MURRAYVILLE,62668,87e8e47588f62879988345f963472ab1,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),167-18745-00,Illinois,"DAWSON, VILLAGE OF",109 LEWIS,,DAWSON,62520,3f1fd60a33bda271c14c1487a1aee2a9,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),167-U01FE-00,Illinois,WOODSIDE TOWNSHIP RD. DISTRICT,490 NORTH ST.,,SPRINGFIELD,62704,e0f033b195204fb6bf3d33fa526ffa53,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),167-UWOXZ-00,Illinois,SPRINGFIELD PARK DISTRICT,2500 SOUTH 11TH ST,,SPRINGFIELD,62703,399239bf01dcf1a2ee8c3d2d9073f9bc,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),000-U0834-00,Illinois,ILLINOIS DEPARTMENT OF TRANSPORTATION,2300 S. DIRKSEN PARKWAY  ROOM 212,,SPRINGFIELD,62764,6a91bb9cd14ed2f9af4d9330e02588d0,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),000-UTA0F-00,Illinois,SOUTHERN ILLINOIS POWER COOPERATIVE,11543 LAKE OF EGYPT ROAD,,MARION,62959,3fbe16bd3770e606f61de68f3ef0cb08,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),137-UPEWO-00,Illinois,JACKSONVILLE MORGAN COUNTY ESDA,200 W DOUGLAS AVE,,JACKSONVILLE,62650,d723d238f2916eb296d297893d9ce244,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),167-44173-00,Illinois,"LOAMI, VILLAGE OF",602 NORTH MAIN STREET,,LOAMI,62661,09c69db9899307d4214b5b6881d9f588,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),167-U1YR1-00,Illinois,LOAMI FIRE PROTECTION DISTRICT,108 S. MAIN ST,,LOAMI,62661,a9ad7acfd932694b2f0a4910cbde384f,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),171-99171-00,Illinois,SCOTT (COUNTY),35 E. MARKET ST,,WINCHESTER,62694,48eec5b36b31df299eae92de599d3bec,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),000-U035D-00,Illinois,ILLINOIS EMERGENCY MANAGEMENT AGENCY,1035 OUTER PARK DRIVE,,SPRINGFIELD,62704,11106f8518b78fe195c73029c4de9c0e,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),000-UNT5E-00,Illinois,ILLINOIS DEPT. OF CORRECTIONS,1301 CONCORDIA COURT,,SPRINGFIELD,62701,c823c9bf7413f08f0107a4480f96bbff,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),137-99137-00,Illinois,MORGAN COUNTY,651 BROOKLYN,,JACKSONVILLE,62651,a1fb2580192e21be5f9fcc2d7781a348,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),167-42769-00,Illinois,"LELAND GROVE, CITY OF",2000 CHATHAM RD,,LELAND GROVE,62704,6053064518cf94f787823881aa7649f0,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),167-U021A-00,Illinois,SPRINGFIELD PUBLIC SCHOOL DISTRICT # 186,530 W. REYNOLDS,,SPRINGFIELD,62702,6ff9e7fa770a441ebb6d026783e75798,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),171-46331-00,Illinois,MANCHESTER,404 FORTH ST,,MANCHESTER,62663,fa3b8ac780b8312d8bab4f8a8131861d,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),000-U4BCO-00,Illinois,"ILLINOIS RURAL ELECTRIC COOPERATIVE, INC",TWO SOUTH MAIN STREET,,WINCHESTER,62694,808341dfbadfdd8218aac52696de56e7,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),061-35203-00,Illinois,HILLVIEW,LOWENSTEIN STREET,,HILLVIEW,62050,ebaaffdbd719e6189c09e7fb45e24fc1,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),157-13139-00,Illinois,"CHESTER, CITY OF",RT. 3 NORTH,,CHESTER,62233,303e77e5e671b6ba2405b30f14d889c1,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),167-64486-00,Illinois,"RIVERTON, VILLAGE OF",1200 E RIVERTON RD,,RIVERTON,62561,2b5af471dd63ed1d0a6424001e12b3c4,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),167-UA5M7-00,Illinois,LOAMI TOWNSHIP ROAD DISTRICT,P.O. BOX 286,,LOAMI,62661,eb0fe9a07f1a3a2e6b7524d2ffe20208,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),000-U1R0I-00,Illinois,MENARD ELECTRIC COOPERATIVE,14300 ST. HWY 97,P.O. BOX 200,PETERSBURG,62675,f2f3880b5919209c1974ae6f96ab72fb,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),061-0CA18-00,Illinois,ROODHOUSE FIRE DISTRICT,1140 S STATE,,Roodhouse,62082,ec2a373d579124926ca96bbde4dda0aa,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),157-060EF-00,Illinois,RANDOLPH COUNTY ROAD DISTRICT NO. 2,4379 CHESTER RD,,Chester,62233,1a44853fc9551f4380f7f628a2e13b82,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),167-52168-00,Illinois,"NEW BERLIN, VILLAGE OF",301 E ILLINOIS,,NEW BERLIN,62670,3de1b46fd77c82984b6ccc866b731465,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),167-U77SQ-00,Illinois,SPRINGFIELD METROPOLITAN SANITARY DISTRICT,3017 N. 8TH ST,,SPRINGFIELD,62707,c5dc4d2560795c6317a9744eda610879,2014-11-23T01:13:39 +00:00
1633,Severe Storm(s),171-U00E8-00,Illinois,SCOTT COUNTY HIGHWAY DEPT,251 W. CROSS STREET,,WINCHESTER,62694,1f3ba093e620415f3bffb3c77e06f581,2014-11-23T01:13:39 +00:00
1729,Severe Storm(s),031-02154-00,Illinois,"ARLINGTON HEIGHTS, VILLAGE OF",33 S. ARLINGTON HEIGHTS RD.,,ARLINGTON HEIGHTS,60005,09771e13c2548053f4af6b57348199d8,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-20292-00,Illinois,"DOLTON, VILLAGE OF",14014 PARK AVE.,,DOLTON,60419,c8f998b52ab111ccf6af913ca43c2bce,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-30328-00,Illinois,"GOLF, VILLAGE OF",BRIAR,,GOLF,60029,2e95ce693e1f15466a7a73dba153826a,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-46162-00,Illinois,"MAINE, TOWNSHIP OF",1700 BALLARD DR.,,PARKRIDGE,60068,513dfc7098480a5000a603dc1faa1521,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-54885-00,Illinois,"OAK PARK, VILLAGE OF",123 MADISON ST,,OAK PARK,60302,8c7c1177c9b125f68b0f8a6f3a61f9be,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-68081-00,Illinois,"SCHILLER PARK, VILLAGE OF",9526 W. IRVING PARK RD.,,SCHILLER PARK,60176,7ee0d0d967cf9bd35814e861555b786d,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-82530-00,Illinois,"WINNETKA, VILLAGE OF",510 GREENBAY RD,,WINNETKA,60093,f8d471709fdb5149baa6501a2e0506e2,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-U0283-00,Illinois,GLENVIEW COMMUNITY CONSOLIDATED SCHOOL DISTRICT34,1401 GREENWOOD ROAD,,GLENVIEW,60025,2414ba4240044c6d40815cd277dc27c8,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-UL05X-00,Illinois,AVOCA SCHOOL DISTRICT,2921 ILLINOIS ROAD,,WILMETTE,60091,a1b9fb5177b9434c1a3c55bec70a5878,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),037-16470-00,Illinois,"CORTLAND, TOWN OF",59 S. SOMONAUK ROAD,,CORTLAND,60112,3f60935016c2c69648bb8f18e44bab2b,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),089-04078-00,Illinois,"BATAVIA, CITY OF",200 N. RADDANT ROAD,,BATAVIA,60510,8a0ffb721a35ded12899e60c8026eeb9,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),089-70720-00,Illinois,"SOUTH ELGIN, VILLAGE OF",10 N. WATER STREET,,SOUTH ELGIN,60177,85132d6341781eb5d4c127bd716e5930,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),089-UDB2G-00,Illinois,VIRGIL TOWNSHIP ROAD DISTRICT,110 SUMMER STREET,,MAPLE PARK ,60151,9d72d5c29dbc72256893d16a6728604c,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),095-UOD9Y-00,Illinois,SCHOOL DISTRICT NO. 205,932 HARRISON STREET,,GALESBURG,61401,209df0e87fdab20815d7de36b4bd7fe7,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),099-U0195-00,Illinois,OTTAWA ELEMENTARY SCHOOL DISTRICT NO. 141,320 W. MAIN ST.,,OTTAWA,61350,75e7b7181e04701d8b24bf5736f533d8,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),099-UUBU3-00,Illinois,LA SALLE COUNTY HISTORICAL SOCIETY,101 E CANAL STREET,,UTICA,61373,2699c0665a0d4c3d7b14fd713456b0f1,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-006EF-00,Illinois,FOREST PRESERVE DIST OF COOK COUNTY,536 N. HARLEM AVE.,,RIVER FOREST,60305,14de10c3fe433d50831d3c815083cf48,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-19642-00,Illinois,"DES PLAINES, CITY OF",1420 E. MINER STREET,,DES PLAINES,60016,eb073faff4dd6320e7f277f650223d5a,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-29938-00,Illinois,"GLENVIEW, VILLAGE OF",1225 WAUKEGAN ROAD,,GLENVIEW,60025,4e5639c429645f5eb5cc303525c7d3b2,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-43744-00,Illinois,"LINCOLNWOOD, VILLAGE OF",6900 N. LINCOLN AVE.,,LINCOLNWOOD,60712,168284dcd4fe6087e44bb917154cd794,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-54820-00,Illinois,"OAK LAWN, VILLAGE OF",9446 RAYMOND AVENUE,,OAK LAWN,60453,10160843d368dfca47a93c7550653f2f,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-68003-00,Illinois,"SCHAUMBURG, VILLAGE OF",101 SCHAUMBURG CT.,,SCHAUMBURG,60193,ae1365e723e1f4ce0c2ca3bc8c811134,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-82075-00,Illinois,"WILMETTE, VILLAGE OF",1200 WILMETTE AVENUE,,WILMETTE,60091,009b44b590a7d4d247c555d9c5994679,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-U0281-00,Illinois,PALATINE TOWNSHIP ROAD DISTRICT,530 N. SMITH STREET,,PALATINE,60067,409e23d14b4dce683ad4484ea9759fbf,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-UK6QH-00,Illinois,SCHAUMBURG PARK DISTRICT,235 E. BEECH,,SCHAUMBURG,60193,0dfeb621ab52d3ebf2a432917ba9008d,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),037-0FA4E-00,Illinois,DE KALB SHERIFF'S DEPARTMENT,150 N MAIN ST,,Sycamore,60178,121e59cb7fc5cb53207ec666d8720e8f,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),037-UODON-00,Illinois,DEKALB PARK DISTRICT,1403 SYCAMORE ROAD,,DEKALB,60115,0a28c4f68c65d46f247b3fcbf7bbd655,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),089-70161-00,Illinois,"SLEEPY HOLLOW, VILLAGE OF",ONE THOROBRED LANE,,SLEEPY HOLLOW,60118,341270a50850297059ea43b50d0cbe96,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),089-UCIS9-00,Illinois,PLATO TOWNSHIP HIGHWAY DEPT,10N 924 RIPPBURGER RD.,,PLATO CENTER,60170,abaf2156869203bb3c245e91e4c223aa,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),095-UA2X1-00,Illinois,GALESBURG SANITARY DISTRICT,2700 W. MAIN STREET,,GALESBURG,61401,ba27061abedb81836c36b540f8476c1b,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),099-U0193-00,Illinois,OTTAWA TOWNSHIP HIGH SCHOOL DISTRICT #140,211 E. MAIN ST.,,OTTAWA,61350,f1ff60685437a5e35c28db995ef47054,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),099-UJRYQ-00,Illinois,OPHIR DRAINAGE DISTRICT 1,4447 E. 12TH ROAD,,EARLVILLE,60518,9624f9c57267ec3854ab2101c96d7159,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-03883-00,Illinois,BARRINGTON HILLS,112 ALGONQUIN ROAD,,BARRINGTON HILLS,60010,fab6ca5e2fb1856b32ecf0f9e6948462,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-23256-00,Illinois,"ELK GROVE VILLAGE, VILLAGE OF",901 WELLINGTON,,ELK GROVE VILLAGE,60007,f7c34cbd6e8540445cb6feffb9f6c458,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-33695-00,Illinois,"HAZEL CREST, VILLAGE OF",3000 W. 170TH PLACE,,HAZEL CREST,60429,587b060580d71973c4f501e44350a887,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-48242-00,Illinois,"MELROSE PARK, VILLAGE OF, `",1000 NORTH 25TH AVENUE,,MELROSE PARK,60160,6195a717480323d7b5cf8ce29bffda88,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-57732-00,Illinois,"PARK FOREST, VILLAGE OF",350 VICTORY DRIVE,,PARK FOREST,60466,2109e651dc3b529d4407a43fc0131165,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-70850-00,Illinois,"SOUTH HOLLAND, VILLAGE OF",16226 WAUSAU AVE.,,SOUTH HOLLAND,60473,a127a7acea3afbf8c9a9a70e2e3a6631,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-U006A-00,Illinois,CHICAGO TRANSIT AUTHORITY,567 WEST LAKE ST,,CHICAGO,60661,88f08277cc93408ecd3f398b83578052,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-U0362-00,Illinois,METRO WATER RECLAMATION DIST OF GREATER CHICAGO,100 E. ERIE ST.,,CHICAGO,60611,7f553a70f670fecfe5403355c79c3a94,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-UREY9-00,Illinois,SKOKIE PARK DISTRICT,9300 WEBER PARK PLACE,,SKOKIE,60077,1799d5323bebff0730d165a950e8e5d6,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),037-40156-00,Illinois,"KIRKLAND, VILLAGE OF",511 W. MAIN STREET,,KIRKLAND,60146,b2d9c542901fb7cc60791a50ebb4721e,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),089-11358-00,Illinois,"CARPENTERSVILLE, VILLAGE OF",1200 L.W. BESINGER DR.,,CARPENTERSVILLE,60110,f55fff03079e578d15cbc2af1a1a65d5,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),089-99089-00,Illinois,KANE (COUNTY),719 BATAVIA AVE,,GENEVA,60134,2e785f718b72ca35fd1319d0424b70c6,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),089-ULS5U-00,Illinois,"WAYNE, VILLAGE OF",5 N 430 RAILROAD STREET,P. O. BOX 532,WAYNE,60184,8aa07009607ca80e084e7ab9bca04e94,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),099-02A49-00,Illinois,SENECA TWP SCHOOL DISTRICT 160,307 E SCOTT STREET,,Seneca,61360,d7f7262ea5a951f97f26ac418d8b7f3a,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),099-U02A0-00,Illinois,ADAM TOWNSHIP ROAD DISTRICT,300 MILL ROAD ,,LELAND,60531,1b45392ca1d7f1e9a8411421971d9409,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),187-50010-00,Illinois,"MONMOUTH, CITY OF",100 EAST BROADWAY,,MONMOUTH,61462,8960120dcdaa241e7a9df5313c43413e,2014-11-23T01:13:49 +00:00
1729,Severe Storm(s),031-03844-00,Illinois,"BARRINGTON, VILLAGE OF",200 SOUTH HOUGH STREET,,BARRINGTON,60010,153a7b9f73aae6dc9a5fe51c086fbfae,2014-11-23T01:13:50 +00:00
1729,Severe Storm(s),031-23243-00,Illinois,ELK GROVE (TOWNSHIP OF),2400 S. ARLINGTON HEIGHTS ROAD,,ARLINGTON HEIGHTS,60005,499f72235d087886a4ac0b9b09cd1f62,2014-11-23T01:13:50 +00:00
1729,Severe Storm(s),031-32746-00,Illinois,"HANOVER PARK, VILLAGE OF",2121 WEST LAKE STREET,,HANOVER PARK,60133,410acbd9d4f790a9858b64a852ab885f,2014-11-23T01:13:50 +00:00
1729,Severe Storm(s),031-47774-00,Illinois,"MAYWOOD,VILLAGE OF",40 MADISON STREET,,MAYWOOD,60153,84facd788b1bc7023ff1e7fc792372bf,2014-11-23T01:13:50 +00:00
1729,Severe Storm(s),031-57225-00,Illinois,"PALATINE, VILLAGE OF",200 E. WOOD ST.,,PALATINE,60067,5a2af8c8445a7c8d920bf3a30ceaf45e,2014-11-23T01:13:50 +00:00
1729,Severe Storm(s),031-70122-00,Illinois,"SKOKIE, VILLAGE OF",5127 OAKTON STREET,,SKOKIE,60077,e07a408f66370df233733a1a6db5bfef,2014-11-23T01:13:50 +00:00
1729,Severe Storm(s),031-U005C-00,Illinois,PALATINE PARK DISTRICT,250 E WOOD ST,,PALATINE,60067,5ec37993e587fe042b56dc56bb490b0c,2014-11-23T01:13:50 +00:00
1729,Severe Storm(s),031-U02B8-00,Illinois,WILMETTE PUBLIC SCHOOLS DISTRICT 39,615 LOCUST ROAD,,WILMETTE,60091,7127971a0950cf149ffe775aff8d68b0,2014-11-23T01:13:50 +00:00
1729,Severe Storm(s),031-UOH4Z-00,Illinois,SALT CREEK RURAL PARK DISTRICT,530 SOUTH WILLIAMS AVENUE,,PALATINE,60074,9b4e71200ad95ec2ca710c8be41f7052,2014-11-23T01:13:50 +00:00
1729,Severe Storm(s),037-28898-00,Illinois,"GENOA, CITY OF",333 E. FIRST STREET,,GENOA,60135,743a668262f448fc63dd1cc0735cdba5,2014-11-23T01:13:50 +00:00
1729,Severe Storm(s),089-0BA17-00,Illinois,DUNDEE ROAD & BRIDGE,1900 S SLEEPY HOLLOW RD,,DUNDEE,60118,e6bb415d669031ca07bdf0282701fe74,2014-11-23T01:13:50 +00:00
1729,Severe Storm(s),089-80125-00,Illinois,"WEST DUNDEE, VILLAGE OF",102 S. SECOND STREET,,WEST DUNDEE,60118,52b9c8f7492c0608f79772ce119cc4ea,2014-11-23T01:13:50 +00:00
1729,Severe Storm(s),089-UFYMT-00,Illinois,BATAVIA PARK DISTRICT,327 W. WILSON STREET,,BATAVIA,60510,9c513f15c7ad14b9f14b8f9571029430,2014-11-23T01:13:50 +00:00
1729,Severe Storm(s),095-UP0L8-00,Illinois,ABINGDON CUSD #217,401 W. LATIMER STREET,,ABINGDON,61410,fd2eca8c36a03cf550a7dcecbd677465,2014-11-23T01:13:50 +00:00
1729,Severe Storm(s),099-U01C8-00,Illinois,"SENECA, VILLAGE OF",340 N. CASH STREET,,SENECA,61360,70071c3d87cf68e2ac77d4971a141680,2014-11-23T01:13:50 +00:00
1729,Severe Storm(s),187-40182-00,Illinois,"KIRKWOOD, VILLAGE OF",WEST CEDAR STREET,,KIRKWOOD,61447,18da625a3af67b741d69ea2e6b31b271,2014-11-23T01:13:50 +00:00
1729,Severe Storm(s),031-09447-00,Illinois,"BUFFALO GROVE , VILLAGE OF",51 RAUPP BLVD.,,BUFFALO GROVE,60089,9e89d2f76a207f22d7683d42fd1b5eb4,2014-11-23T01:13:50 +00:00
1729,Severe Storm(s),031-24582-00,Illinois,"EVANSTON, CITY OF",2100 RIDGE AVENUE,,EVANSTON,60201,8cf60bb37db25c0d71391d1bab08b40a,2014-11-23T01:13:50 +00:00
1729,Severe Storm(s),031-35411-00,Illinois,"HOFFMAN ESTATES, VILLAGE OF",1900 HASSELL ROAD,,HOFFMAN ESTATES,60195,93cdc19e292e90e88c2b85fcc0529ae9,2014-11-23T01:13:50 +00:00
1729,Severe Storm(s),031-51089-00,Illinois,"MOUNT PROSPECT, VILLAGE OF",100 SOUTH EMERSON STREET,,MOUNT PROSPECT,60056,d8f7cd81ecce3d39073847d3e09a09ee,2014-11-23T01:13:50 +00:00
